"ahe","year","bachelor","female","age"
11.25,2008,"no","no",33
23.5576915740967,2008,"yes","no",27
6,2008,"no","yes",31
12.5,2008,"no","no",26
5.16153860092163,2008,"no","yes",30
28.8461532592773,2008,"yes","no",33
33.6538467407227,2008,"yes","yes",31
8.65384578704834,2008,"no","no",32
15.384614944458,2008,"yes","yes",25
28.8461532592773,2008,"no","no",34
11.057692527771,2008,"no","yes",31
19.230770111084,2008,"yes","yes",29
29.914529800415,2008,"yes","no",29
29.914529800415,2008,"yes","yes",29
9.61634635925293,2008,"yes","yes",31
19.230770111084,2008,"yes","yes",26
24.0384616851807,2008,"no","yes",33
16.8269233703613,2008,"yes","no",33
4.807692527771,2008,"yes","yes",32
13.4615383148193,2008,"no","yes",31
10.0961542129517,2008,"no","no",32
11.5384616851807,2008,"no","yes",30
32.211540222168,2008,"no","no",34
14.4230766296387,2008,"no","no",33
9.61971187591553,2008,"no","yes",30
28.8461532592773,2008,"yes","yes",28
9.61538505554199,2008,"no","no",27
48.0769233703613,2008,"no","yes",31
7.21153831481934,2008,"no","no",29
9.89011001586914,2008,"no","no",31
23.5042743682861,2008,"yes","no",30
26.4423084259033,2008,"yes","no",27
21.634614944458,2008,"yes","yes",29
55.2373161315918,2008,"yes","no",34
28.6324787139893,2008,"yes","no",25
15.182186126709,2008,"no","no",30
14.4230766296387,2008,"no","yes",33
15.384614944458,2008,"yes","no",25
21.9230766296387,2008,"no","yes",34
23.0769233703613,2008,"no","yes",28
20.6043949127197,2008,"no","no",32
36.0576934814453,2008,"yes","yes",33
38.461540222168,2008,"yes","yes",31
19.230770111084,2008,"yes","no",25
19.230770111084,2008,"no","no",30
30.0480766296387,2008,"yes","no",31
4.73856210708618,2008,"yes","yes",29
32.6923065185547,2008,"yes","yes",27
24.0384616851807,2008,"yes","yes",32
16.3461532592773,2008,"yes","no",34
18.6824169158936,2008,"no","yes",30
7.5,2008,"no","no",30
22.1893482208252,2008,"yes","yes",31
14.4230766296387,2008,"no","no",32
23.0769233703613,2008,"yes","yes",32
48.0778846740723,2008,"yes","no",32
14.4230766296387,2008,"yes","yes",25
34.1880340576172,2008,"yes","no",31
20.1923084259033,2008,"yes","no",33
28.8461532592773,2008,"yes","yes",27
12.5,2008,"no","no",34
23.3173084259033,2008,"yes","no",34
27.4038467407227,2008,"yes","yes",29
20.1923084259033,2008,"no","no",26
28.6324787139893,2008,"yes","no",31
23.0769233703613,2008,"no","yes",26
39.230770111084,2008,"yes","no",32
12.0879125595093,2008,"yes","no",28
8,2008,"no","yes",27
11.0946741104126,2008,"yes","yes",28
17.0940170288086,2008,"yes","yes",31
19.230770111084,2008,"yes","no",30
12.8205127716064,2008,"yes","no",28
32.6923065185547,2008,"yes","yes",26
26.4423084259033,2008,"yes","yes",26
48.0769233703613,2008,"yes","yes",34
26.9230766296387,2008,"yes","yes",34
22.6244335174561,2008,"yes","no",26
20.1923084259033,2008,"yes","yes",29
19.230770111084,2008,"yes","no",27
13.4615383148193,2008,"no","no",25
25,2008,"yes","yes",28
25.6410255432129,2008,"yes","yes",30
27.472526550293,2008,"yes","yes",31
28.8461532592773,2008,"yes","yes",31
28.8461532592773,2008,"yes","yes",30
15.5925159454346,2008,"yes","no",31
38.4621810913086,2008,"yes","no",26
42.7350425720215,2008,"yes","yes",32
15.6985874176025,2008,"yes","yes",27
27.7777786254883,2008,"yes","no",25
21.634614944458,2008,"yes","no",28
24.0384616851807,2008,"yes","yes",34
16.4835166931152,2008,"yes","no",34
21.634614944458,2008,"yes","no",33
32.6923065185547,2008,"yes","yes",27
52.4475517272949,2008,"yes","no",33
10.0961542129517,2008,"no","no",30
12.8205127716064,2008,"no","no",28
19.230770111084,2008,"yes","yes",31
19.230770111084,2008,"no","no",33
24.4090232849121,2008,"yes","yes",26
19.230770111084,2008,"yes","yes",25
13.4615383148193,2008,"yes","yes",25
55.288459777832,2008,"yes","yes",32
28.8461532592773,2008,"yes","no",30
24.0384616851807,2008,"yes","yes",25
40.8653831481934,2008,"yes","no",33
16.6666660308838,2008,"yes","no",29
21.0365390777588,2008,"yes","yes",26
44.3786964416504,2008,"yes","yes",27
23.4375,2008,"yes","yes",28
13.4615383148193,2008,"yes","no",27
46.1538467407227,2008,"yes","yes",32
57.6923065185547,2008,"yes","yes",33
20.6730766296387,2008,"no","no",32
18.0913467407227,2008,"yes","no",31
13.4615383148193,2008,"no","no",29
7.47863245010376,2008,"yes","yes",25
6.73076915740967,2008,"no","no",29
19.230770111084,2008,"no","no",28
2.88461542129517,2008,"no","no",28
40.0641021728516,2008,"yes","no",30
9.61538505554199,2008,"no","no",33
18.0288467407227,2008,"no","no",28
13.942307472229,2008,"no","no",26
24.0384616851807,2008,"no","no",30
11.0586538314819,2008,"yes","no",33
9.61538505554199,2008,"no","yes",30
19.230770111084,2008,"yes","no",31
48.0769233703613,2008,"yes","yes",31
19.230770111084,2008,"yes","no",29
26.9230766296387,2008,"yes","no",25
24.0384616851807,2008,"yes","no",33
10.384614944458,2008,"yes","no",34
20.6730766296387,2008,"no","no",31
18,2008,"yes","yes",31
16.8269233703613,2008,"no","no",32
14.615385055542,2008,"no","no",34
29.914529800415,2008,"yes","no",25
8.65384578704834,2008,"no","yes",30
23.5042743682861,2008,"no","no",27
17.0833339691162,2008,"no","yes",26
42.7350425720215,2008,"yes","no",34
43.269229888916,2008,"yes","no",32
24.0384616851807,2008,"yes","no",25
25.480770111084,2008,"yes","yes",32
38.461540222168,2008,"yes","yes",29
12.0192308425903,2008,"no","yes",31
14.4230766296387,2008,"no","no",32
24.0384616851807,2008,"yes","no",31
13.4615383148193,2008,"no","no",32
31.25,2008,"yes","yes",31
12.0192308425903,2008,"no","no",34
16.5,2008,"yes","yes",32
27.4285717010498,2008,"yes","no",32
21.634614944458,2008,"yes","yes",31
14.4230766296387,2008,"no","yes",29
14.4230766296387,2008,"no","no",34
15.384614944458,2008,"no","no",34
19.230770111084,2008,"no","no",33
28.8461532592773,2008,"yes","no",26
12.0192308425903,2008,"no","no",33
19.230770111084,2008,"no","no",27
15.0240383148193,2008,"yes","no",33
19.230770111084,2008,"yes","yes",31
13.942307472229,2008,"yes","yes",26
25.9615383148193,2008,"no","no",31
24.0384616851807,2008,"no","no",27
3.36538457870483,2008,"yes","yes",33
17.3076915740967,2008,"no","no",27
36.0576934814453,2008,"yes","yes",31
26.5957450866699,2008,"yes","no",31
11.5384616851807,2008,"no","no",28
8.33333301544189,2008,"yes","no",29
30.769229888916,2008,"yes","no",34
13.4626369476318,2008,"yes","yes",29
62.5,2008,"yes","no",31
4.807692527771,2008,"no","yes",33
8.65384578704834,2008,"no","yes",32
24,2008,"no","no",31
31.2509613037109,2008,"yes","no",34
33.6538467407227,2008,"yes","no",28
28.8461532592773,2008,"yes","no",25
26.4423084259033,2008,"yes","no",29
26,2008,"no","no",32
11.5384616851807,2008,"no","no",28
11.5384616851807,2008,"yes","yes",29
24.0384616851807,2008,"no","no",33
9.61538505554199,2008,"no","no",32
25,2008,"no","no",32
12.0192308425903,2008,"no","no",28
25,2008,"yes","yes",31
33.4188041687012,2008,"yes","no",31
23.0769233703613,2008,"no","yes",29
24.0384616851807,2008,"no","no",28
16.8269233703613,2008,"no","no",30
21.634614944458,2008,"yes","yes",27
14.4230766296387,2008,"yes","yes",26
14.4230766296387,2008,"yes","yes",31
9.61538505554199,2008,"no","no",27
16.8269233703613,2008,"yes","yes",25
8.17307662963867,2008,"no","no",28
20.6730766296387,2008,"yes","no",30
18.7728939056396,2008,"yes","yes",25
28.8461532592773,2008,"no","no",31
13.942307472229,2008,"yes","yes",28
17.7083339691162,2008,"no","no",29
38.461540222168,2008,"yes","yes",31
28.8461532592773,2008,"no","no",34
20.1923084259033,2008,"no","no",26
16.6826915740967,2008,"no","no",28
9.61538505554199,2008,"yes","yes",30
16.3461532592773,2008,"no","no",30
21.634614944458,2008,"no","no",27
23.5042743682861,2008,"yes","no",33
25,2008,"no","no",28
24.0392627716064,2008,"yes","no",30
32.6923065185547,2008,"yes","no",32
13.7980766296387,2008,"no","no",28
8.24175834655762,2008,"no","no",27
22.115385055542,2008,"yes","no",26
17.019229888916,2008,"yes","yes",25
16.1538467407227,2008,"no","no",31
4.807692527771,2008,"no","no",27
4.70085477828979,2008,"no","no",25
5.94405603408813,2008,"no","no",25
30.2884616851807,2008,"yes","no",27
14.1538457870483,2008,"no","no",29
26.1752128601074,2008,"yes","yes",25
9.89011001586914,2008,"no","yes",25
9.13461494445801,2008,"no","yes",28
8.5470085144043,2008,"no","no",31
13.1578950881958,2008,"yes","yes",28
25,2008,"yes","yes",32
12.0192308425903,2008,"no","yes",28
11.5384616851807,2008,"yes","yes",34
12.8205127716064,2008,"no","yes",28
3,2008,"yes","no",32
14.4230766296387,2008,"no","no",32
22.3937244415283,2008,"yes","yes",31
10.4123277664185,2008,"yes","no",25
15.8119659423828,2008,"yes","no",25
14.0532541275024,2008,"no","yes",34
16.8269233703613,2008,"no","yes",27
2.00549459457397,2008,"yes","yes",27
22.8365383148193,2008,"yes","no",30
26.9230766296387,2008,"yes","no",33
5.91715955734253,2008,"yes","yes",33
10.6275300979614,2008,"no","yes",25
35.0961532592773,2008,"yes","yes",31
17.3076915740967,2008,"no","no",25
21.3748664855957,2008,"yes","yes",31
27.0146522521973,2008,"yes","no",31
12.0192308425903,2008,"no","no",31
21.634614944458,2008,"no","yes",32
14.4230766296387,2008,"yes","yes",31
28.8461532592773,2008,"yes","no",26
11.5384616851807,2008,"yes","no",26
9.13461494445801,2008,"no","no",30
10.0961542129517,2008,"no","yes",33
19.230770111084,2008,"no","no",30
12.0192308425903,2008,"no","yes",28
14.4230766296387,2008,"yes","no",27
24.519229888916,2008,"yes","yes",27
31.25,2008,"no","no",30
26.4423084259033,2008,"yes","no",29
23.5576915740967,2008,"yes","yes",26
5.69800567626953,2008,"no","no",26
19.230770111084,2008,"yes","yes",34
19.230770111084,2008,"yes","no",27
40.8653831481934,2008,"no","no",29
9.71251010894775,2008,"yes","no",29
15.384614944458,2008,"no","yes",34
38.461540222168,2008,"yes","yes",31
13.4615383148193,2008,"no","no",31
38.461540222168,2008,"yes","yes",34
31.4685306549072,2008,"no","no",27
36.0576934814453,2008,"yes","yes",27
43.269229888916,2008,"no","no",31
10.7692308425903,2008,"yes","yes",34
7.5,2008,"no","yes",29
19.230770111084,2008,"no","yes",31
24.0384616851807,2008,"yes","yes",29
14.4230766296387,2008,"no","yes",32
56.25,2008,"yes","no",28
20.2429141998291,2008,"yes","yes",29
32.6923065185547,2008,"yes","no",33
26.4423084259033,2008,"yes","no",33
16.3461532592773,2008,"no","no",31
33.6538467407227,2008,"yes","yes",30
8.65384578704834,2008,"no","yes",29
2.88461542129517,2008,"no","no",28
12.0192308425903,2008,"no","no",25
9.375,2008,"no","yes",29
16.8269233703613,2008,"no","no",28
12.9937629699707,2008,"no","no",29
10.3950099945068,2008,"no","yes",33
60.0961532592773,2008,"yes","no",30
28.5714282989502,2008,"yes","yes",33
14.9038457870483,2008,"no","yes",34
24.0384616851807,2008,"yes","yes",32
21.634614944458,2008,"yes","yes",32
40.8653831481934,2008,"yes","no",29
28.8461532592773,2008,"yes","no",26
14.4230766296387,2008,"no","no",26
22.5,2008,"yes","yes",27
36.0576934814453,2008,"yes","no",32
20.6730766296387,2008,"no","no",30
25.6410255432129,2008,"yes","yes",33
31.25,2008,"yes","no",34
55.5555572509766,2008,"yes","no",31
24.0384616851807,2008,"yes","no",26
17.3076915740967,2008,"no","no",29
14.4230766296387,2008,"no","no",27
23.0769233703613,2008,"yes","no",30
9.61538505554199,2008,"no","yes",29
10.5769233703613,2008,"no","no",29
27.4038467407227,2008,"yes","no",34
8.51648330688477,2008,"no","no",28
9.61538505554199,2008,"no","no",26
21.634614944458,2008,"yes","yes",34
27.884614944458,2008,"yes","yes",28
24.0384616851807,2008,"no","no",30
32.4786338806152,2008,"yes","no",26
18.0769233703613,2008,"yes","no",32
21.4529914855957,2008,"yes","yes",32
35.3119659423828,2008,"yes","no",32
12.0201921463013,2008,"yes","no",25
20.6730766296387,2008,"yes","no",26
24.0384616851807,2008,"yes","yes",31
7.5,2008,"no","no",25
25.240385055542,2008,"no","no",30
22.5961532592773,2008,"no","yes",29
17.3076915740967,2008,"yes","yes",27
15.865385055542,2008,"no","no",29
22.9166660308838,2008,"no","no",25
20.384614944458,2008,"no","no",34
8,2008,"no","no",27
30.769229888916,2008,"no","no",31
28.8461532592773,2008,"yes","yes",31
36.0576934814453,2008,"yes","no",31
13.6752138137817,2008,"no","no",30
11.5384616851807,2008,"yes","yes",28
7.5,2008,"no","no",28
7.5,2008,"no","yes",29
7.692307472229,2008,"no","yes",34
13.584135055542,2008,"yes","yes",26
7.21233987808228,2008,"no","yes",29
36.0576934814453,2008,"no","yes",32
16.8269233703613,2008,"no","no",27
19.230770111084,2008,"no","no",31
10.0961542129517,2008,"no","no",30
34.6153831481934,2008,"yes","no",29
20.8791217803955,2008,"yes","yes",34
11.25,2008,"yes","yes",30
23.0769233703613,2008,"no","yes",32
57.6923065185547,2008,"yes","no",33
7.14285707473755,2008,"no","yes",34
10.5769233703613,2008,"no","no",33
14.6761131286621,2008,"no","yes",34
9.61538505554199,2008,"yes","yes",29
11.5384616851807,2008,"no","yes",34
14.4230766296387,2008,"no","no",30
13.4615383148193,2008,"yes","yes",34
13.7362632751465,2008,"no","yes",28
35.0961532592773,2008,"yes","yes",30
8,2008,"no","no",34
8.17307662963867,2008,"no","yes",34
10.0480766296387,2008,"no","no",29
25,2008,"no","yes",27
25.480770111084,2008,"yes","yes",25
13.4615383148193,2008,"no","no",33
10.5778846740723,2008,"no","yes",31
24.0384616851807,2008,"no","no",31
16.3461532592773,2008,"no","no",27
12.5,2008,"no","no",31
20.1923084259033,2008,"no","no",31
29.8076915740967,2008,"no","yes",27
18,2008,"no","no",27
31.25,2008,"no","yes",33
33.6538467407227,2008,"yes","no",31
6.49038457870483,2008,"yes","yes",34
21.634614944458,2008,"no","no",28
14.4230766296387,2008,"no","no",34
19.230770111084,2008,"no","yes",30
38.461540222168,2008,"yes","no",32
19.230770111084,2008,"no","no",30
14.9038457870483,2008,"no","yes",29
21.634614944458,2008,"yes","yes",28
12.9807691574097,2008,"no","yes",29
7.21153831481934,2008,"no","yes",27
12.9807691574097,2008,"no","yes",26
11.5384616851807,2008,"no","no",26
43.269229888916,2008,"yes","no",26
32.0512809753418,2008,"no","yes",32
33.6538467407227,2008,"yes","no",26
18,2008,"no","yes",28
14.6853151321411,2008,"no","no",30
21.634614944458,2008,"no","yes",34
23.0769233703613,2008,"no","no",27
21.9780216217041,2008,"yes","yes",25
21.634614944458,2008,"yes","no",27
8.25,2008,"no","yes",29
10.5769233703613,2008,"no","yes",31
27.884614944458,2008,"yes","no",32
31.25,2008,"yes","no",32
25.7211532592773,2008,"yes","no",28
36.0576934814453,2008,"yes","yes",32
32.7797203063965,2008,"yes","no",33
38.4621810913086,2008,"yes","yes",32
2.88461542129517,2008,"yes","no",25
8.65384578704834,2008,"no","no",34
25.7211532592773,2008,"yes","no",27
23.0769233703613,2008,"no","no",31
15.865385055542,2008,"no","yes",33
20.6730766296387,2008,"yes","no",33
8.83575916290283,2008,"no","yes",31
28.8461532592773,2008,"no","no",28
10.2941179275513,2008,"no","no",27
17.6282043457031,2008,"no","no",32
21.1538467407227,2008,"no","no",32
18.2186241149902,2008,"yes","yes",33
14.9038457870483,2008,"no","no",32
14.4038457870483,2008,"no","yes",31
6.73076915740967,2008,"no","yes",31
22.980770111084,2008,"no","no",30
19.230770111084,2008,"no","no",32
11.8343191146851,2008,"no","no",29
21.634614944458,2008,"no","no",27
9.61538505554199,2008,"no","no",31
14.4230766296387,2008,"no","yes",30
14.4230766296387,2008,"no","yes",25
26.4423084259033,2008,"no","no",31
31.25,2008,"yes","no",32
29.914529800415,2008,"yes","no",30
10.5769233703613,2008,"no","no",32
14.1700401306152,2008,"no","no",30
17.1517677307129,2008,"no","no",32
13.942307472229,2008,"yes","yes",27
45.1923065185547,2008,"no","no",33
12.0192308425903,2008,"no","yes",33
20.1923084259033,2008,"yes","yes",29
23.5042743682861,2008,"yes","no",28
19.230770111084,2008,"no","no",32
17.9487171173096,2008,"no","yes",29
16.8269233703613,2008,"no","no",30
28.8461532592773,2008,"yes","yes",25
12.0192308425903,2008,"yes","yes",27
17.6282043457031,2008,"no","no",34
17.0940170288086,2008,"no","yes",34
20.6730766296387,2008,"no","no",32
12.5,2008,"no","yes",33
27.6923084259033,2008,"no","no",34
19.230770111084,2008,"yes","no",33
8.65384578704834,2008,"no","no",27
42.6923065185547,2008,"yes","no",30
26.4423084259033,2008,"yes","no",32
27.644229888916,2008,"yes","yes",34
15.865385055542,2008,"no","no",31
14.4230766296387,2008,"no","no",30
46.1538467407227,2008,"yes","no",32
24.519229888916,2008,"yes","yes",33
6.16153860092163,2008,"no","yes",29
40.8653831481934,2008,"no","no",28
39.4736824035645,2008,"no","no",31
25,2008,"yes","no",33
18.1122455596924,2008,"yes","yes",33
17.0940170288086,2008,"no","yes",28
10.9467458724976,2008,"yes","no",34
19.7435894012451,2008,"yes","yes",30
33.3333320617676,2008,"yes","no",32
28.8461532592773,2008,"yes","yes",31
13.4615383148193,2008,"yes","no",25
20.6725959777832,2008,"yes","yes",26
18.4500007629395,2008,"no","yes",26
10.8974361419678,2008,"no","no",25
14.4230766296387,2008,"yes","no",30
16.8269233703613,2008,"yes","yes",34
37.5,2008,"yes","no",32
21.1538467407227,2008,"yes","no",31
9.61538505554199,2008,"no","no",32
8.9285717010498,2008,"yes","yes",26
18.4294872283936,2008,"no","no",34
11.9230766296387,2008,"yes","yes",34
24.0384616851807,2008,"no","no",29
22.115385055542,2008,"no","no",26
15.0641021728516,2008,"yes","no",33
18.5897426605225,2008,"yes","no",28
10.5769233703613,2008,"no","no",32
24.0384616851807,2008,"yes","no",31
33.75,2008,"yes","no",27
28.8461532592773,2008,"yes","yes",29
36.9791679382324,2008,"no","no",32
28.8461532592773,2008,"yes","no",32
18.75,2008,"no","no",33
9.44950008392334,2008,"no","yes",29
11.2034740447998,2008,"no","no",28
18.8461532592773,2008,"no","yes",32
17.3076915740967,2008,"no","no",31
